text,sentiment,urgency,confusion
"Hello, I submitted essay 1 yesterday but I'm not able to start the session \learning to grade\"" because of this problem: _x0007__x0007_Invalid problem id specified: i4x://Medicine/SciWrite/combinedopenended/ba076c1a6e4246f5b767c<zipRedac><zipRedac>60<zipRedac>b27d<zipRedac>9 . Have you made any submissions for that problem? If you haven't, please try making one._x0007__x0007_But I have submitted my essay!!_x0007_How can I fix this? I'm afraid that I will not able to asses the peer reviews in time!!_x0007__x0007_Thank you,_x0007__x0007_CristinaC""",0,1,1
techsupport@class.stanford.edu,1,0,1
"Maya stood transfixed staring blankly at the enormity of the imposing and complex structures at Jantar Mantar. The distant blaring honks and motor sounds of the chaotic Delhi traffic gradually faded further as she continued to look ahead at the 17th century astronomical instruments trying to decipher the complexity of the concrete observatory tools. _x0007__x0007_This was Maya’s second visit to Delhi from her village Jharsa in Gurgaon located on the outskirts of Delhi. She was visiting her mother’s brother Gopal who was a lower division clerk in the state government. Although Gopal’s position in the government was among the lowest in the government machinery, he was a respected man in his village by virtue of his employment. Employment in the government was aspirational amongst the youth in Jharsa where he also grew up as a child. A government employment not only ensured secure employment and a regular monthly income but also a state pension on retirement. These privileges were also recognized by parents seeking suitable husbands for their daughters. _x0007_A soft and gentle touch on her frail shoulder brought Maya back to the reality her mind had drifted from. She was pleasantly surprised to see a middle-aged foreign lady with a warm and friendly smile dressed in tight designer jeans and a Versace shirt standing by her side. Lisa had spent the entire morning on the lawns of the Jantar Mantar drawing sketches to take back to America. She was just about to return to her hotel after packing her things when Maya’s motionless gaze caught her attention. _x0007__x0007_Dr Lisa Randall, a theoretical physicist and Harvard Professor was visiting India as part of her Asia lecture series organized by the US – India Women in Science Society.  Lisa had taken a short break from her weeklong engagements to visit this historical site. _x0007__x0007_Assuming Maya’s perplexity, Lisa tried to demystify the astronomical instruments to Maya but soon found herself explaining in layman terms the fundamentals of physics – units and dimensions. Maya who had never encountered a foreigner in the past was excited to have had this opportunity and in turn tried hard to impress Lisa with her knowledge of elementary school mathematics. Back at school, Maya was an average student but she had developed the ability recall her lessons from memory.   She had been memorizing multiplication tables, equations and formulas. Rote learning is very common in India and children are often encouraged to memorize entire lessons to be able repro",1,0,1
"yes because you get the middle grade from three - you got 8,9 and 14, so you get 9",1,0,1
"Hello!_x0007__x0007_Ive submitted my assignment and it was reviewed already._x0007_Me myslef reviewed 5-6 assignments too._x0007_But I cant see comments to my assignment, since_x0007_\Feedback not available yet_x0007_You need to peer grade 4 more submissions in order to see your feedback._x0007_You have graded responses from 0 students, and 4 students have graded your submissions.\""_x0007__x0007_There should be some mistake, that, I hope, can be fixed._x0007__x0007_Thank you.""",1,1,1
Offers support,1,0,1
"Please, extend the time! I was not aware of the great time difference in my country and I missed the hour. I want to complete the homework 3 to have good grades. Thanks.",0,1,1
please help me.. i have resubmitted the essay.. but grading did not change.. it shows the same old one.. anyone had a similar problem?,0,1,1
I've had the same problem for the past 4 days. I sent them an email about it and they haven't replied yet. When is it going to get fixed? Beats me..,0,1,1
Edit and resubmit.,1,0,1
You need to be more ruthless._x0007__x0007_Imagine you had only one minute to explain it to an unknown person.,1,0,0
Because. It is slang.,1,0,0
"I agree with you, Micahela. The system provides you with three reviews, so that you have a higher chance of getting at least one that is helpful._x0007__x0007_Also, some of the reviewers may not be \lazy\"" but simply they do not feel able to add anything to an essay. So instead of doing some random grading and editing they behave conservatively. I prefer that to random grading._x0007__x0007_In my case I had one helpful review and another one that was only marginally helfpul. I am glad for getting that at least; it has been really useful._x0007__x0007_On the other hand, reviewing essays written by others is a great opportunity for learning, too.""",1,0,1
You can go on and learn in the process :),1,0,0
"One helpful review out of three is good enough, IMHO, and the very point of having three reviews.",1,0,1
Good point.,1,0,1
"\and I have every right to nag too\""_x0007__x0007_Why?""",1,0,1
I would like to keep all the changes made by my reviewers. How can I do it?,1,1,1
I totally agree!!!,1,0,1
